2026-04-21 06:54 | SIGNAL | BTC/USDT LONG | grade=? conf=81.9 | entry=75462.8000-75746.2206 sl=73790.0021 tp1=77419.0186 tp2=77963.3710 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:22 | SIGNAL | SOL/USDT LONG | grade=? conf=95.9 | entry=85.3733-85.7833 sl=83.5244 tp1=87.6322 tp2=88.2484 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:22 | SIGNAL | XRP/USDT LONG | grade=? conf=95.0 | entry=1.4226-1.4292 sl=1.3917 tp1=1.4601 tp2=1.4704 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:22 | SIGNAL | DOGE/USDT LONG | grade=? conf=84.0 | entry=0.0951-0.0956 sl=0.0931 tp1=0.0976 tp2=0.0983 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:22 | SIGNAL | HYPE/USDT LONG | grade=? conf=93.8 | entry=40.0754-40.3651 sl=36.8963 tp1=44.8721 tp2=45.8693 | rr=1.70 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.70<2.00)
2026-04-21 07:22 | SIGNAL | ZEC/USDT LONG | grade=? conf=94.9 | entry=316.6281-319.6939 sl=305.9772 tp1=330.3447 tp2=341.3930 | rr=1.91 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.91<2.00)
2026-04-21 07:22 | SIGNAL | GUN/USDT LONG | grade=? conf=78.8 | entry=0.0250-0.0257 sl=0.0239 tp1=0.0287 tp2=0.0339 | rr=5.92 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:22 | SIGNAL | BASED/USDT SHORT | grade=? conf=56.0 | entry=0.1368-0.1428 sl=0.1698 tp1=0.1098 tp2=0.1008 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:22 | SIGNAL | SKYAI/USDT LONG | grade=? conf=69.5 | entry=0.1462-0.1519 sl=0.1049 tp1=0.2280 tp2=0.3940 | rr=5.55 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:22 | SIGNAL | AAVE/USDT SHORT | grade=? conf=56.0 | entry=91.6410-92.9200 sl=97.5341 tp1=87.0269 tp2=85.4508 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:22 | SIGNAL | 1000PEPE/USDT LONG | grade=? conf=95.0 | entry=0.0037-0.0037 sl=0.0036 tp1=0.0038 tp2=0.0039 | rr=1.54 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:22 | SIGNAL | BNB/USDT LONG | grade=? conf=88.5 | entry=632.3222-634.3255 sl=618.1241 tp1=649.1900 tp2=653.6916 | rr=1.34 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.34<2.00)
2026-04-21 07:22 | SIGNAL | ADA/USDT LONG | grade=? conf=89.0 | entry=0.2481-0.2495 sl=0.2429 tp1=0.2548 tp2=0.2566 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:22 | SIGNAL | SUI/USDT LONG | grade=? conf=95.0 | entry=0.9361-0.9419 sl=0.9165 tp1=0.9712 tp2=0.9767 | rr=1.67 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:22 | SIGNAL | AVAX/USDT LONG | grade=? conf=90.1 | entry=9.2555-9.3089 sl=8.7883 tp1=10.0336 tp2=10.1811 | rr=1.82 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.82<2.00)
2026-04-21 07:22 | SIGNAL | RIVER/USDT LONG | grade=? conf=79.5 | entry=5.0435-5.1935 sl=4.2851 tp1=5.9519 tp2=9.1770 | rr=4.87 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:23 | SIGNAL | TAO/USDT LONG | grade=? conf=99.0 | entry=243.6700-246.0822 sl=236.6378 tp1=260.8300 tp2=263.3015 | rr=2.24 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:23 | SIGNAL | UAI/USDT LONG | grade=? conf=78.2 | entry=0.3007-0.3075 sl=0.1741 tp1=0.6529 tp2=1.0841 | rr=6.00 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:23 | SIGNAL | GRIFFAIN/USDT SHORT | grade=? conf=79.4 | entry=0.0181-0.0185 sl=0.0191 tp1=0.0171 tp2=0.0169 | rr=1.80 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.80<2.00)
2026-04-21 07:23 | SIGNAL | DOT/USDT LONG | grade=? conf=95.0 | entry=1.2450-1.2532 sl=1.2191 tp1=1.2791 tp2=1.3000 | rr=1.70 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:23 | SIGNAL | NEAR/USDT LONG | grade=? conf=95.0 | entry=1.3650-1.3737 sl=1.3339 tp1=1.4048 tp2=1.4155 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:23 | SIGNAL | FIL/USDT LONG | grade=? conf=95.0 | entry=0.9130-0.9191 sl=0.8940 tp1=0.9380 tp2=0.9453 | rr=1.33 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.33<1.50)
2026-04-21 07:23 | SIGNAL | PENGU/USDT LONG | grade=? conf=99.0 | entry=0.0076-0.0077 sl=0.0074 tp1=0.0080 tp2=0.0081 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:23 | SIGNAL | MERL/USDT SHORT | grade=? conf=75.0 | entry=0.0364-0.0374 sl=0.0403 tp1=0.0335 tp2=0.0324 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:23 | SIGNAL | TRUMP/USDT LONG | grade=? conf=92.0 | entry=2.8486-2.8648 sl=2.7881 tp1=2.9252 tp2=2.9458 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:23 | SIGNAL | TRX/USDT LONG | grade=? conf=95.0 | entry=0.3286-0.3294 sl=0.3211 tp1=0.3377 tp2=0.3400 | rr=1.40 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.40<1.50)
2026-04-21 07:23 | SIGNAL | BOME/USDT LONG | grade=? conf=87.0 | entry=0.0005-0.0006 sl=0.0005 tp1=0.0006 tp2=0.0008 | rr=4.69 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:23 | SIGNAL | FARTCOIN/USDT LONG | grade=? conf=77.4 | entry=0.1995-0.2025 sl=0.1913 tp1=0.2220 tp2=0.2248 | rr=2.45 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:24 | SIGNAL | LTC/USDT LONG | grade=? conf=95.0 | entry=55.0320-55.2360 sl=53.8108 tp1=56.4572 tp2=56.8542 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:24 | SIGNAL | WLD/USDT LONG | grade=? conf=95.0 | entry=0.2624-0.2646 sl=0.2568 tp1=0.2715 tp2=0.2735 | rr=1.51 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:24 | SIGNAL | UNI/USDT LONG | grade=? conf=95.0 | entry=3.3151-3.3358 sl=3.0157 tp1=3.7158 tp2=3.8087 | rr=1.56 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:24 | SIGNAL | BCH/USDT LONG | grade=? conf=95.0 | entry=440.4800-441.9356 sl=430.6188 tp1=451.7968 tp2=454.9735 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:24 | SIGNAL | ARB/USDT LONG | grade=? conf=99.0 | entry=0.1263-0.1273 sl=0.1234 tp1=0.1302 tp2=0.1302 | rr=1.02 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.02<1.50)
2026-04-21 07:24 | SIGNAL | ASTER/USDT LONG | grade=? conf=93.5 | entry=0.6749-0.6778 sl=0.6601 tp1=0.6926 tp2=0.6975 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:24 | SIGNAL | XLM/USDT LONG | grade=? conf=81.3 | entry=0.1716-0.1726 sl=0.1501 tp1=0.1941 tp2=0.2007 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:24 | SIGNAL | MON/USDT LONG | grade=? conf=84.5 | entry=0.0293-0.0297 sl=0.0245 tp1=0.0371 tp2=0.0386 | rr=1.81 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.81<2.00)
2026-04-21 07:24 | SIGNAL | PIPPIN/USDT LONG | grade=? conf=68.2 | entry=0.0244-0.0251 sl=0.0230 tp1=0.0314 tp2=0.0349 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:24 | SIGNAL | LDO/USDT LONG | grade=? conf=95.0 | entry=0.3670-0.3717 sl=0.3509 tp1=0.3878 tp2=0.3911 | rr=1.18 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.18<1.50)
2026-04-21 07:24 | SIGNAL | 1000SHIB/USDT LONG | grade=? conf=95.0 | entry=0.0060-0.0061 sl=0.0059 tp1=0.0062 tp2=0.0062 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:24 | SIGNAL | GALA/USDT LONG | grade=? conf=95.0 | entry=0.0032-0.0032 sl=0.0031 tp1=0.0033 tp2=0.0033 | rr=1.49 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<1.50)
2026-04-21 07:24 | SIGNAL | FET/USDT LONG | grade=? conf=96.8 | entry=0.2116-0.2132 sl=0.2065 tp1=0.2184 tp2=0.2234 | rr=1.85 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | BULLA/USDT SHORT | grade=? conf=71.4 | entry=0.0100-0.0104 sl=0.0116 tp1=0.0088 tp2=0.0084 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:25 | SIGNAL | 1000BONK/USDT LONG | grade=? conf=95.0 | entry=0.0061-0.0061 sl=0.0060 tp1=0.0063 tp2=0.0063 | rr=1.49 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<1.50)
2026-04-21 07:25 | SIGNAL | TIA/USDT LONG | grade=? conf=82.4 | entry=0.3740-0.3779 sl=0.3632 tp1=0.3916 tp2=0.4125 | rr=2.86 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | INTC/USDT LONG | grade=? conf=95.0 | entry=66.3063-66.5874 sl=64.8521 tp1=68.2900 tp2=69.5566 | rr=1.95 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | TON/USDT LONG | grade=? conf=95.0 | entry=1.3774-1.3856 sl=1.3310 tp1=1.4319 tp2=1.4471 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:25 | SIGNAL | TRADOOR/USDT LONG | grade=? conf=84.5 | entry=7.6080-7.9847 sl=6.5414 tp1=9.4566 tp2=11.9710 | rr=3.33 | strategy=Ichimoku | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | APT/USDT LONG | grade=? conf=95.0 | entry=0.9201-0.9265 sl=0.8999 tp1=0.9504 tp2=0.9663 | rr=1.84 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | WIF/USDT LONG | grade=? conf=77.9 | entry=0.1960-0.1976 sl=0.1848 tp1=0.2087 tp2=0.2123 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:25 | SIGNAL | HBAR/USDT LONG | grade=? conf=81.9 | entry=0.0879-0.0883 sl=0.0831 tp1=0.0931 tp2=0.0946 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:25 | SIGNAL | XMR/USDT LONG | grade=? conf=63.6 | entry=358.8357-360.4986 sl=344.8591 tp1=388.2382 tp2=431.0238 | rr=4.82 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | OP/USDT LONG | grade=? conf=83.9 | entry=0.1224-0.1233 sl=0.1062 tp1=0.1395 tp2=0.1445 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:25 | SIGNAL | VVV/USDT SHORT | grade=? conf=85.5 | entry=9.3195-9.4320 sl=9.7061 tp1=9.0079 tp2=8.9100 | rr=1.41 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.41<2.00)
2026-04-21 07:25 | SIGNAL | HOOD/USDT LONG | grade=? conf=69.0 | entry=90.4933-90.9348 sl=82.0554 tp1=100.0343 tp2=102.6319 | rr=1.38 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.38<2.00)
2026-04-21 07:25 | SIGNAL | VIRTUAL/USDT LONG | grade=? conf=95.0 | entry=0.6891-0.6944 sl=0.6711 tp1=0.7125 tp2=0.7147 | rr=1.11 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.11<1.50)
2026-04-21 07:25 | SIGNAL | NEIRO/USDT LONG | grade=? conf=83.7 | entry=0.0001-0.0001 sl=0.0001 tp1=0.0001 tp2=0.0001 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | WLFI/USDT LONG | grade=? conf=95.0 | entry=0.0791-0.0795 sl=0.0774 tp1=0.0814 tp2=0.0820 | rr=1.42 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.42<1.50)
2026-04-21 07:25 | SIGNAL | IP/USDT LONG | grade=? conf=93.0 | entry=0.5128-0.5189 sl=0.4995 tp1=0.5322 tp2=0.5430 | rr=1.66 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.66<2.00)
2026-04-21 07:25 | SIGNAL | DASH/USDT LONG | grade=? conf=95.0 | entry=34.3706-34.6388 sl=33.5444 tp1=35.8700 tp2=36.1276 | rr=1.69 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | MOODENG/USDT LONG | grade=? conf=86.0 | entry=0.0568-0.0578 sl=0.0541 tp1=0.0626 tp2=0.0707 | rr=4.21 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:25 | SIGNAL | ONDO/USDT LONG | grade=? conf=95.0 | entry=0.2520-0.2536 sl=0.2467 tp1=0.2595 tp2=0.2624 | rr=1.59 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:26 | SIGNAL | RENDER/USDT LONG | grade=? conf=98.9 | entry=1.7900-1.8020 sl=1.7459 tp1=1.8461 tp2=1.8612 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:26 | SIGNAL | XAUT/USDT LONG | grade=? conf=71.3 | entry=4749.9600-4759.4727 sl=4640.6032 tp1=4868.8296 tp2=4903.0635 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:26 | SIGNAL | AXL/USDT LONG | grade=? conf=90.3 | entry=0.0576-0.0589 sl=0.0514 tp1=0.0657 tp2=0.0678 | rr=1.39 | strategy=GeometricPattern:FallingWedge | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.39<2.00)
2026-04-21 07:26 | SIGNAL | MYX/USDT LONG | grade=? conf=67.2 | entry=0.2392-0.2454 sl=0.2220 tp1=0.2626 tp2=0.3638 | rr=6.00 | strategy=PriceAction | regime=BULL_TREND | tech=79 vol=46 flow=59 deriv=30 sent=56 corr=60 → REJECTED(AGG_THRESHOLD score=67.2<68)
2026-04-21 07:26 | SIGNAL | SENT/USDT LONG | grade=A conf=85.5 | entry=0.0174-0.0175 sl=0.0149 tp1=0.0250 tp2=0.0327 | rr=6.00 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=92 vol=54 flow=63 deriv=70 sent=65 corr=60 → APPROVED
2026-04-21 07:26 | SIGNAL | BTC/USDT LONG | grade=? conf=99.0 | entry=76127.0807-76414.5385 sl=74440.3102 tp1=78300.0000 tp2=78849.1498 | rr=1.41 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.41<1.50)
2026-04-21 07:26 | SIGNAL | ETH/USDT LONG | grade=? conf=99.0 | entry=2314.0800-2325.7995 sl=2264.2612 tp1=2375.6183 tp2=2392.3219 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:26 | SIGNAL | SOL/USDT LONG | grade=? conf=99.0 | entry=85.6733-86.0833 sl=83.8172 tp1=87.9394 tp2=88.5577 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:26 | SIGNAL | DOGE/USDT LONG | grade=? conf=95.0 | entry=0.0954-0.0959 sl=0.0933 tp1=0.0979 tp2=0.0986 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:26 | SIGNAL | HYPE/USDT LONG | grade=? conf=95.0 | entry=40.0754-40.3651 sl=36.8963 tp1=44.8721 tp2=45.8693 | rr=1.70 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:26 | SIGNAL | ZEC/USDT LONG | grade=? conf=95.0 | entry=316.8381-319.9039 sl=305.9352 tp1=330.8067 tp2=341.3770 | rr=1.85 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:26 | SIGNAL | BASED/USDT SHORT | grade=? conf=60.1 | entry=0.1276-0.1336 sl=0.1710 tp1=0.0902 tp2=0.0781 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:26 | SIGNAL | AAVE/USDT SHORT | grade=? conf=36.0 | entry=91.6410-92.9200 sl=97.5341 tp1=87.0269 tp2=85.4508 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:26 | SIGNAL | SKYAI/USDT LONG | grade=? conf=84.0 | entry=0.1462-0.1519 sl=0.1049 tp1=0.2280 tp2=0.3940 | rr=5.55 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:26 | SIGNAL | 1000PEPE/USDT LONG | grade=? conf=95.0 | entry=0.0038-0.0038 sl=0.0037 tp1=0.0039 tp2=0.0039 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:26 | SIGNAL | BNB/USDT LONG | grade=? conf=95.0 | entry=633.0575-635.0749 sl=618.8486 tp1=649.2838 tp2=653.8491 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:27 | SIGNAL | SUI/USDT LONG | grade=? conf=95.0 | entry=0.9462-0.9520 sl=0.9263 tp1=0.9719 tp2=0.9766 | rr=1.21 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.21<1.50)
2026-04-21 07:27 | SIGNAL | AVAX/USDT LONG | grade=? conf=95.0 | entry=9.2555-9.3089 sl=8.7883 tp1=10.0336 tp2=10.1811 | rr=1.82 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:27 | SIGNAL | TAO/USDT LONG | grade=? conf=99.0 | entry=243.6700-246.0822 sl=236.6378 tp1=261.1200 tp2=263.5768 | rr=2.27 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
